,gamma,phi,eta,L,t,biscuit,r
446,0.0732923081322009,1.4385711362082274,0.0009977671436988,0.0095681809076606,20.4102901623216,Digestive,5.506639598610255e-07
447,0.0735008043452616,1.3437370500683967,0.0010117933084472,0.0064243070500212,16.757458986530686,Rich Tea,3.006319705868476e-07
448,0.0733295301452544,1.5387323613905508,0.001000449164519,0.0046564912498468,25.758089246931718,Digestive,8.02542384457958e-07
449,0.0612909147141438,1.5390130093497585,0.000997006562538,0.0040283027467424,20.34795457660393,Digestive,8.101899826920929e-07
450,0.0807582564133026,1.542792410964199,0.0009964637325217,0.0037743672065155,16.394153249050916,Digestive,3.317780792115206e-07
451,0.0669934580323092,1.485399394336913,0.0010216155340145,0.0050930306080782,17.210035896806392,Hobnob,7.181158071289986e-07
452,0.0755004188426459,1.5107765861093707,0.001027438960947,0.0051737282320476,13.786163939144956,Digestive,7.983229932524689e-07
453,0.0702991142708279,1.4394515880692156,0.0010061249789716,0.0108849347761832,29.78936648972148,Digestive,7.074798354550768e-07
454,0.0709348716017198,1.5354451828029891,0.0009863987239433,0.0023787094960941,16.16395700026469,Rich Tea,2.688698360172776e-07
455,0.0558786952902628,1.4221725144400716,0.000999755003546,0.0065558882450532,13.203703532608262,Digestive,4.750240695581143e-07
456,0.0959675570764727,1.5352333007610837,0.0010036147024762,0.0037240490305795,18.872520496599503,Hobnob,3.782621465149593e-07
457,0.1000987973484089,1.5272927322278322,0.000999292575498,0.0040229563399542,10.781300509620843,Hobnob,2.552929377526144e-07
458,0.0646261868824281,1.4795819435465731,0.0009994070690923,0.0045429638426844,16.58669860896986,Hobnob,8.678984644520405e-07
459,0.0704512878966676,1.4574479906780615,0.0010013091564421,0.0054355435044274,19.412417342642517,Hobnob,4.521101059526911e-07
460,0.0669417904330551,1.5569853746158704,0.0009942918335737,0.0011213136424909,10.684606132850138,Rich Tea,3.328350144403625e-07
461,0.0726430443871499,1.4878587165226675,0.0009885116641646,0.0085202231914608,28.305037272239726,Digestive,8.614971559827265e-07
462,0.0648714591443745,1.4637869840065303,0.000997207512196,0.0033109980236989,12.906536056746944,Rich Tea,2.3695594578904198e-07
463,0.0749867300644037,1.466526848919246,0.0009897358748411,0.0099476183628105,28.68079821030581,Digestive,4.204342013425531e-07
464,0.0909033834386515,1.4888199941577405,0.0010000173426266,0.0056606207115158,10.487179689176902,Digestive,7.047711537942716e-07
465,0.0708171429760229,1.2571560590977096,0.0010014987064265,0.0127391893833878,21.156553000571748,Digestive,3.40187413593383e-07
466,0.0558990471461866,1.4679400314788211,0.0010026762030618,0.0068790956211964,20.03745650937457,Digestive,7.992896240532408e-07
467,0.0880190497447653,1.3143956526496483,0.0010147305167128,0.0136112751796475,20.279640708117128,Digestive,8.263051405042865e-07
468,0.0706345870108301,1.5650639670456046,0.0009984112698598,0.0013101735234285,24.786357248013523,Rich Tea,8.809700641599376e-07
469,0.0764087949432298,1.3229760488182856,0.0010058596161946,0.0089386339251374,18.01964769306542,Hobnob,8.293966754647991e-07
470,0.0641417985875285,1.489616094974547,0.0009945045332399,0.0038685071307023,16.677112093869148,Rich Tea,8.550193423305071e-07
471,0.0636273903412936,1.4795949342368286,0.0009980038990086,0.0082395451410482,26.690236336438225,Digestive,5.795384166586208e-07
472,0.0897771300127353,1.4239739068565422,0.0010059114614163,0.00566883509945,16.018995404700682,Hobnob,3.019453836354351e-07
473,0.0662887736773669,1.4698204618071131,0.0010137245929398,0.0049545938336703,25.85207136044042,Rich Tea,4.065467223704069e-07
474,0.0790260547802886,1.5038811817954365,0.0010064708028167,0.0032565732514204,14.2527159074658,Rich Tea,7.692629441770661e-07
475,0.0734502716613588,1.5331952276429228,0.0009893079368126,0.0048215294739916,22.303166882210483,Digestive,8.213679757710218e-07
476,0.0821238844845718,1.4618643421434827,0.001002663835352,0.01070002936533,29.508975980969357,Digestive,8.680737427483326e-07
477,0.0636038769066767,1.2480573431287365,0.0009890528352606,0.0134355443992072,19.77935030507656,Digestive,7.799463982164748e-07
478,0.0640997615641259,1.485306299010987,0.0009950014160005,0.0049442611501363,15.336758187252371,Hobnob,2.862847125107291e-07
479,0.0620396238511199,1.3037036800272923,0.0009926081753494,0.0071265125242609,18.38070819572381,Rich Tea,3.708986249482304e-07
480,0.0785190557738965,1.4938367078853472,0.0009856459519847,0.0028343044568064,10.634447292372975,Rich Tea,7.422388958350739e-07
481,0.0703651128178278,1.5038550685408625,0.0010122439028167,0.0067761540490789,28.51552621916688,Digestive,4.6090481880954053e-07
482,0.0769470094585999,1.5506704562445577,0.0010110989530231,0.0026568498514942,11.456034953901847,Digestive,4.829688626824858e-07
483,0.0817262987656086,1.3761195661176628,0.001015510933716,0.0123810214404413,22.212354662973134,Digestive,2.730738239269172e-07
484,0.0638879941089574,1.430155730039934,0.0010309118872125,0.0041872949991146,26.12989858059231,Rich Tea,1.5629587175365068e-07
485,0.0928926293826958,1.4481697852533852,0.0009898781796139,0.0070095514537864,18.427396860987788,Hobnob,7.635186667253067e-07
486,0.0683737071712824,1.4501895170453774,0.0010073759750979,0.0056482966740677,14.063365332712614,Hobnob,4.7879112909515e-07
487,0.0657021928090649,1.4383416642595497,0.0009848455823361,0.005092738491803,12.85357106997495,Hobnob,8.515696544361666e-07
488,0.0687799410724098,1.4333615739289964,0.0009852958465768,0.0051559685468415,18.18976650464853,Rich Tea,8.189772254008458e-07
489,0.0757699806420838,1.4679445928227712,0.0010001248184019,0.0093094259854535,24.95168694035684,Digestive,8.846171241275776e-07
490,0.0745584159841344,1.5496289114939883,0.0009943002769951,0.0018979929590319,11.55766855558981,Rich Tea,3.22882162034498e-07
491,0.0801988376092077,1.5310258144086513,0.0009914390625645,0.0057619268143971,26.764818138263603,Digestive,6.095021014918155e-07
492,0.0774071326834525,1.253142286392666,0.000983847141398,0.0123952999029638,26.134850847499894,Hobnob,8.991764452549078e-07
493,0.0707286589025032,1.487183664552332,0.0009980082372716,0.0049426687454859,16.412738055872936,Hobnob,5.254355343360776e-07
494,0.073339551228464,1.4697034027215654,0.0010004813753182,0.0091507136287277,27.240898360122404,Digestive,8.104079428131356e-07
495,0.0845873254567471,1.3768057992635785,0.0010045484895291,0.0122988283744437,21.39915106043258,Digestive,8.657145859937781e-07
496,0.0651083872515569,1.3822805194666623,0.0010164470930072,0.0057946532093916,17.38865100614476,Rich Tea,8.798032498155425e-07
497,0.0629651860506613,1.4926184828979605,0.0009991222862943,0.0032508350421562,14.911681676640807,Rich Tea,8.652230217080245e-07
498,0.0747069032906347,1.4123928911615629,0.0010021678598299,0.0074437400505449,18.86072457218791,Hobnob,8.128784620385631e-07
499,0.0641139013570919,1.192453488849985,0.0010035943294577,0.0117217757906751,13.671960665645145,Digestive,3.9808074985526123e-07
501,0.0612998467847446,1.482239746918322,0.0010165009699691,0.0042215457346696,14.540232241376325,Hobnob,4.750240695581143e-07
502,0.0684094815424587,1.4018128244757395,0.0010202294739281,0.0049819225785676,13.61508359401804,Rich Tea,3.062719362083798e-07
511,0.0592828266803087,1.375410178700731,0.0009797383495926,0.0090920718341513,16.002636342918503,Digestive,8.706372775578509e-07
512,0.0667073821841995,1.509552981231928,0.0010088687238167,0.0072355401122371,29.559707135462407,Digestive,8.776733755366938e-07
515,0.0623077923882534,1.4705468477834838,0.0010062278979845,0.006429686388754,15.98147745248184,Digestive,8.510670358363816e-07
519,0.0712968186699835,1.5233503633215952,0.0009791188622604,0.0044394385928963,23.83489872741599,Hobnob,4.829688626824858e-07
525,0.0684506415408443,1.2638558072636212,0.0010005018531432,0.0152029643156226,27.28546448287057,Digestive,8.263051405042865e-07
527,0.0573253139826001,1.5072019122734568,0.0009894067782711,0.0040397518905156,14.788160443059828,Hobnob,5.94547739982415e-07
531,0.0632350342319321,1.5214045962194538,0.0009964068592412,0.0053934617594645,23.914965254037185,Digestive,7.533791594376775e-07
541,0.0715087900302779,1.5124766812808734,0.001009187485922,0.004570800762021,11.976342327637068,Digestive,8.3340131159165e-07
544,0.0744231389993223,1.528204924783197,0.0009911312349092,0.0040418737598845,24.000888657529288,Hobnob,4.23402583980441e-07
548,0.0748144190042192,1.552673511409107,0.0010050745548669,0.002492524205691,10.748473635955824,Digestive,8.660468255102794e-07
549,0.0684520915663478,1.504882338217537,0.0010118168633293,0.0062861014689429,23.79556385410037,Digestive,7.60620918658658e-07
565,0.0868386665870844,1.5244173558060627,0.0010071455587241,0.0030176830456853,11.393454775985576,Hobnob,3.9808074985526123e-07
570,0.0753867862302598,1.2727608819699037,0.0010024364928179,0.0114997574863416,14.00693042260064,Digestive,8.636023068624021e-07
582,0.0726141150649544,1.453353952616583,0.0010074912536706,0.0063155717254839,18.7311976826068,Hobnob,5.028411306799997e-07
584,0.0646669735640205,1.4044417027118032,0.0009962356735889,0.0098251685603798,23.85930662427692,Digestive,7.516064135262307e-07
593,0.0634140211287427,1.5321247953427335,0.0010120066701453,0.0037212923113572,29.45298661449172,Hobnob,3.93253010821083e-07
600,0.0818676141732936,1.2300540559154318,0.0010130417474911,0.0109288149281015,16.375838007237142,Hobnob,5.377593234349715e-07
623,0.0735601977626289,1.4213646948864844,0.0010059327938111,0.0047474868764269,12.81858440087982,Rich Tea,3.232145562347876e-07
630,0.0849007419948221,1.3300408406234718,0.0010095481384883,0.0097245313188151,10.858914871019948,Digestive,8.659593212700858e-07
631,0.0811822798068994,1.494608211673542,0.0009992065655995,0.0040052085426661,16.290267225053636,Rich Tea,3.183787171635625e-07
637,0.0765134032096259,1.4966964272358043,0.0009942336365943,0.0050237133130788,17.290807530432353,Hobnob,5.21693252237404e-07
638,0.0719673021801277,1.1557954531508852,0.0009706357584226,0.0167076258336874,23.01871576085824,Digestive,8.239496185042661e-07
639,0.0828590710652354,1.5668780336011534,0.0009974565756668,0.0012606889246228,12.717431992562547,Digestive,7.567172656627005e-07
643,0.0811747406073107,1.4099071446764146,0.0010065398834333,0.0067525604336502,22.45736176696874,Rich Tea,3.164249780777244e-07
651,0.0644639745699943,1.3907882712275303,0.0010124749504526,0.0065236541343333,20.01534389558001,Rich Tea,3.759239596713778e-07
653,0.0693231367137673,1.2532544139749426,0.0010036075012861,0.0084557107549569,23.98954286520894,Rich Tea,2.81039679041454e-07
655,0.0600302934507029,1.4468709167857832,0.0010127070236093,0.0055171119842813,26.82129039817525,Rich Tea,3.135830320934683e-07
656,0.0912597523881739,1.4801905068587835,0.0009848060708359,0.0076883163218261,29.76417828379438,Hobnob,4.939518383762663e-07
657,0.0958598477300574,1.491061125326796,0.0010009243384062,0.0045900378983654,18.013539526937905,Rich Tea,3.078443855715927e-07
659,0.0798886665109696,1.3659295628399897,0.0010038253133992,0.0097564804326744,20.941205831353617,Hobnob,5.488366517472678e-07
664,0.0666213774565313,1.5386055885764764,0.0009902206780494,0.0023939245573885,20.85718729520922,Rich Tea,2.533495188874188e-07
665,0.0765067657187721,1.5125724585164126,0.0010019466400046,0.0071008205434333,29.301870649846524,Digestive,7.767678325285913e-07
670,0.0759515841483851,1.4701456503306405,0.0009953779171681,0.0064882628704841,27.708239667258145,Rich Tea,4.06444398366189e-07
685,0.0952904091082885,1.5233782230408583,0.0010007437381092,0.0055283925240301,18.64729473334774,Digestive,7.511462882284158e-07
687,0.0840885172719586,1.5522699782250544,0.0010111912493329,0.0031091669799418,28.541937220840328,Hobnob,4.3821942462828726e-07
691,0.0651221967484576,1.383954165508131,0.0010008354700743,0.0106548950667366,21.54543635304305,Digestive,8.614971559827265e-07
692,0.0676026982346042,1.512532025270716,0.0010156311820521,0.0044610171121646,11.946874708567549,Digestive,8.671562738811305e-07
699,0.0769584838714849,1.4503611572126578,0.0009851008801478,0.0103682604035963,25.732603732023183,Digestive,8.677049629000997e-07
700,0.0742428933344198,1.479111077973855,0.0009854586836531,0.0048355958438506,15.339104872961824,Hobnob,4.534211337458109e-07
705,0.0639962173189194,1.5356166737974049,0.0009920483450508,0.0034397306852944,12.394019212965608,Digestive,8.642544458857651e-07
728,0.079043139695895,1.521497510670764,0.0010026302043136,0.0066006990712563,27.4078179630626,Digestive,8.228680126006949e-07
732,0.0667303658381893,1.4560508494337012,0.0010159911769542,0.0043420917010792,20.77453004661723,Rich Tea,2.3592353558658373e-07
742,0.0697923014334331,1.221024659471075,0.0010008527801439,0.0131804834138405,16.143020043111857,Digestive,8.919035126826444e-07
743,0.0649481227204092,1.455888606312405,0.001017033358556,0.0062971191179048,23.813403020750137,Hobnob,4.65503248331278e-07
747,0.0675215515076447,1.3081982538269723,0.0009942010812176,0.007987949607009,18.9799568260715,Rich Tea,3.77181306544606e-07
751,0.0756925096153984,1.4934779873909707,0.0010066928738155,0.0051340273437171,29.808918199277453,Rich Tea,3.0651123618843825e-07
752,0.078049724326924,1.5445197713835992,0.0009955982852083,0.0027542158119815,24.31452253480288,Rich Tea,3.011042429093856e-07
760,0.0589295279580879,1.467604749064848,0.0010040059320541,0.0035556452716579,11.507104899833308,Hobnob,3.658394271067877e-07
762,0.0796006309334015,1.4430700833743608,0.0010084728970286,0.0064930758099787,16.220175110366725,Hobnob,5.139871263697958e-07
763,0.0478383156850001,1.333059344027827,0.001005033779427,0.0056873237188838,22.9819926700846,Rich Tea,2.5007608954180984e-07
776,0.077219160234228,1.2472843761737054,0.0010101140858254,0.0088784433160642,20.8863690963,Rich Tea,3.1655727904220696e-07
781,0.0836751243017141,1.2925759769672995,0.001006717077301,0.015059561530046,22.08637191456544,Digestive,8.91364283204032e-07
782,0.0741658822974924,1.5548170747480126,0.0009970353486755,0.0030412298061078,18.000978035700996,Digestive,8.652230217080245e-07
787,0.0794723421123737,1.5062995591364643,0.0010122333114056,0.0046222708612359,29.00715612098566,Rich Tea,2.931356240522924e-07
791,0.0704489904738155,1.5131421052544445,0.0010135876997507,0.0044728559606583,18.85708601480329,Hobnob,5.329316471609569e-07
793,0.0729595793296588,1.3784464960063396,0.0010027453818162,0.0095890484969004,25.05525428159718,Hobnob,5.229462701770824e-07
794,0.061291339804826,1.3551791408606089,0.0010045551712847,0.0079145952979083,12.322857095242211,Digestive,7.745458700226743e-07
801,0.0781824567403765,1.3876416825594022,0.0009946271438979,0.0102261526773104,29.196137913377413,Hobnob,5.028463629494296e-07
803,0.0772565026461877,1.538899298487643,0.0009858539436346,0.0050561636096581,26.674132145027222,Digestive,7.452567272380535e-07
806,0.0847300958004897,1.4458921280507642,0.000984750450059,0.0091325085855971,20.59610868907554,Digestive,7.533158224699862e-07
807,0.0505283837519032,1.5680785643111204,0.0009990331854868,0.0010538427971579,26.699427832988857,Hobnob,6.124517960137733e-07
809,0.0806228237453734,1.5532091952244986,0.0010029497487511,0.0033660477619509,27.359407251291085,Hobnob,5.612581380459108e-07
815,0.0481615307733216,1.5638182510775196,0.0010095639616151,0.0012165316171693,20.316756224458096,Hobnob,4.3870455977325643e-07
824,0.0786744408020339,1.3127391634155785,0.0010073989451465,0.0089686333970119,25.266760852479,Rich Tea,3.279005758885931e-07
830,0.0757763817862345,1.4805482923514488,0.0010026790659091,0.0057382750737519,20.723273982999547,Hobnob,4.669994930756678e-07
836,0.0786251236846815,1.3419205035825277,0.0009946702199836,0.0125056515712527,22.05199099925629,Digestive,7.864440133172006e-07
841,0.064916261899687,1.4038864429307127,0.0010162177259228,0.0055391860884453,13.617983356351443,Hobnob,4.126793765371397e-07
846,0.079760632420777,1.4415909886189495,0.0010133535085128,0.007712316686425,13.33086218409723,Digestive,8.918916010935787e-07
849,0.0559613337714687,1.2861351477613376,0.0009911965314796,0.0119749095733575,24.273962853923088,Digestive,7.25047572715212e-07
869,0.0770943556403256,1.529078684205019,0.0009988086782732,0.0038752500672294,28.62974294972365,Rich Tea,3.275807630216971e-07
876,0.0724160530249505,1.5481661470676589,0.001007989634264,0.0025317057558931,11.147253701837636,Digestive,7.172113750703213e-07
877,0.0715695556376043,1.4904676604233391,0.0010032406465143,0.0071684026038569,21.655043837054517,Digestive,8.302887665321071e-07
883,0.0736813108387957,1.523784561047411,0.0010034246911258,0.0053623606544667,21.01578575218788,Digestive,8.04060349447925e-07
887,0.0827386305953005,1.5590702810178825,0.0010083442198533,0.0021405009637031,17.57793674154982,Hobnob,5.650722007700625e-07
892,0.0756716064684428,1.4410081765998486,0.0009986608282952,0.0079138203675602,17.728199695896105,Digestive,7.137297520142723e-07
903,0.0825898125245373,1.4884199252692651,0.001003360002462,0.0076354836909833,20.937589009454825,Digestive,8.486893035875347e-07
907,0.0795841086009574,1.5642983803692,0.0009964608520616,0.0014212608968883,15.970182939393151,Hobnob,4.870614904522985e-07
926,0.0608540432870767,1.5135235608571544,0.0010092556157589,0.0051586772966176,21.241470839963945,Digestive,7.354333892766545e-07
928,0.0572194458044414,1.301589706852863,0.0010073986743236,0.0080938198693028,10.013910266897115,Digestive,8.854791601156802e-07
940,0.067718070340479,1.4959915157426589,0.0010134308018761,0.0034895627423644,17.306252478957546,Rich Tea,2.851825136534696e-07
944,0.0750910421369862,1.4539288749116095,0.0010106748244739,0.0091893719713021,23.182075099348975,Digestive,8.429120011577265e-07
951,0.06640251378874,1.410668213838539,0.0009906146681958,0.0079399548918446,17.171350638754525,Digestive,7.074798354550768e-07
956,0.0582439108588672,1.2563181833433743,0.0009904086400186,0.007963556524215,26.109718638751243,Rich Tea,2.688698360172776e-07
957,0.0791660079168258,1.529270790130531,0.0010027199469478,0.0027940100083312,13.57671713583115,Rich Tea,3.435741133524392e-07
960,0.056394046684357,1.451596682929147,0.001011557175433,0.0064163139120473,14.07520148415579,Digestive,8.871644677783623e-07
962,0.0653779248157334,1.5392344552094583,0.0009951691574515,0.0025577866034904,10.894026151328656,Hobnob,5.594376967708698e-07
972,0.0696276718244102,1.216092998819585,0.0009825981902304,0.0126347568409607,18.368662761565897,Digestive,7.054330331811235e-07
973,0.0935980361982623,1.436981139409964,0.0010079538425396,0.0087871823522613,13.991541291065255,Digestive,8.669221917547035e-07
985,0.0746681643407193,1.4941261207730434,0.0009837677868177,0.006257044003382,16.944240480789862,Digestive,7.835322622069491e-07
986,0.0642912318275465,1.5388422115607554,0.0009975033413744,0.0023950588951781,22.169764818033904,Rich Tea,2.600679920403219e-07
990,0.0782315605420027,1.4679833100515811,0.0010093913397294,0.0078489307070665,18.11067127759638,Digestive,8.282605326028518e-07
992,0.0774291311725891,1.399627072768751,0.0010131989067176,0.0078799908000257,20.60921800081705,Hobnob,4.5447821028300366e-07
1013,0.0786582940834014,1.5147363967562373,0.0009890486000782,0.0042162086533584,23.55668351094636,Rich Tea,3.4106822573248385e-07
1035,0.0523628697779118,1.4209383518343135,0.0010017016209402,0.0059282190294536,29.509934955425745,Rich Tea,2.950067565152818e-07
1036,0.0568450070911799,1.4104809393952404,0.0010034096579806,0.0072114298721604,14.29155879673879,Digestive,7.882752213898304e-07
1042,0.0829938740449026,1.5293168008929896,0.0010057693245891,0.0030827511643223,16.364661163022316,Rich Tea,3.549545699487996e-07
1048,0.0793362696723498,1.5665655842276274,0.0009939656696475,0.0009086581816278,16.373308406663448,Rich Tea,3.00700117921395e-07
1062,0.0674598198020805,1.3310885479225787,0.0009938983770252,0.0096926563623298,22.048541534420128,Hobnob,5.314550088655313e-07
1067,0.0736384501193306,1.280949393902178,0.0009908113059636,0.013293144255461,18.660691527589623,Digestive,8.861511203827052e-07
1083,0.0672604032299197,1.5573188610294972,0.0009798609180373,0.0020679888514922,17.294425933391366,Hobnob,5.377722060880646e-07
1087,0.067888492169655,1.4659872683075614,0.0010076604078546,0.0041336822920361,20.17274489444863,Rich Tea,2.387548006385764e-07
1089,0.0850472032089696,1.5466574953699552,0.0010131316331523,0.0027989454013869,29.619812351662173,Rich Tea,2.599973948579532e-07
1091,0.0689907677511371,1.5514718447955649,0.0010034712537469,0.0012896678273378,11.025733894350475,Rich Tea,2.3017580857840675e-07
1097,0.0695998061462634,1.492972246886182,0.0009870760250567,0.0062016328473964,15.414017283389343,Digestive,8.773565021586719e-07
1103,0.0759277786781336,1.427457472304246,0.0009996618126012,0.004888768292905,13.512576730751476,Rich Tea,3.275046807994811e-07
1109,0.064667729874015,1.513654236920042,0.0010054392839447,0.0067777829371095,27.95609582853897,Digestive,8.707153762679725e-07
1110,0.0656262580351947,1.474339286815538,0.0009923369894397,0.0051105284469224,28.839195286931385,Rich Tea,2.810993641648292e-07
1119,0.0621521999524941,1.5660471251817345,0.0010001562617979,0.0012251414126961,28.528374093734165,Rich Tea,3.703899663401895e-07
1120,0.0961464220631971,1.204989766768185,0.0009927563340986,0.0190089874303445,27.89722034584836,Digestive,7.42923923848365e-07
1122,0.0697019387955113,1.4567240422994188,0.0010196026683214,0.0049476116397088,21.565544744969195,Rich Tea,2.9172642849085664e-07
1124,0.0601051280289708,1.2581493225347802,0.0010026766952891,0.0088518262058937,14.817710791290295,Hobnob,5.75804680959171e-07
1128,0.0980097771620295,1.5120952822327498,0.00099361030614,0.0040226228179077,27.780139605345145,Rich Tea,2.0371250558556518e-07
1133,0.0799005716467636,1.5528329467753912,0.0009950022439853,0.0017903729003302,13.332516023748418,Rich Tea,3.3991568489969585e-07
1143,0.0797046538845191,1.450594498040049,0.0010101969834741,0.0075069736274876,18.593979267951696,Hobnob,6.095021014918155e-07
1146,0.0770707668753328,1.4779805038462293,0.0010030334405911,0.0040719001028977,15.233315919805438,Rich Tea,3.097084106736731e-07
1152,0.0760609144731095,1.4541680811175115,0.0010112775827063,0.0074435794335479,22.76572763781496,Hobnob,5.533702195457898e-07
1159,0.0682472165371559,1.5166480698436426,0.0010091320491793,0.0036736318165545,23.549804860072044,Rich Tea,3.146384286830204e-07
1174,0.0863830437319242,1.4160827245130043,0.0010193978183071,0.0072784687701791,10.81939985040703,Digestive,7.422388958350739e-07
1188,0.0662964217836286,1.4138201573838034,0.0010110787246325,0.0064517147950246,11.24763166749329,Digestive,7.260054672638363e-07
1192,0.078717703491394,1.2787041032361732,0.0010051194074223,0.013482906055525,23.19434539468758,Digestive,7.151273415743847e-07
1199,0.0631401137390522,1.505443761768302,0.0009997443801824,0.0032187898262149,20.34645252258364,Rich Tea,2.476260280326087e-07
1223,0.088003249059573,1.5287368441338551,0.0010037466559792,0.0034613965366302,13.195539626279649,Hobnob,4.816011908803552e-07
1225,0.0679723363582404,1.4216364826199557,0.0009940857562366,0.0044651892732678,10.1799539128314,Hobnob,3.782621465149593e-07
1230,0.0837564915840057,1.4609706542085443,0.0010099644712907,0.006469728196845,28.48284948278832,Rich Tea,3.215840932840383e-07
1236,0.0773466335020568,1.5504731549671231,0.0010092031842578,0.002442671303183,20.220177009953588,Hobnob,3.783073840422546e-07
1242,0.0669170066369347,1.5356457801664871,0.0010160744880847,0.0038397928479982,25.38746387476213,Hobnob,4.994777674214031e-07
1248,0.0602363361382952,1.290208604159684,0.0009969285975104,0.0107018725526557,24.459377097923063,Hobnob,5.44198195186496e-07
1253,0.0743035666307174,1.3690764934117794,0.0010122576900537,0.0068110740424761,12.160282840072966,Hobnob,5.254355343360776e-07
1284,0.0708223672904001,1.4158501395359986,0.0009826025303057,0.00876441662647,19.144114711964853,Digestive,7.250251691819262e-07
1287,0.0781433928395107,1.5111295047666256,0.0010337417490584,0.004272892291313,10.257323725374894,Digestive,7.655886939577642e-07
1293,0.0981149744292944,1.37292193483196,0.0010055667114586,0.0068747460536514,12.565159846593223,Hobnob,3.849721216884865e-07
1296,0.0766416573723165,1.204885654433271,0.0010054073888686,0.0125506404284614,15.08668939788556,Digestive,7.602498181002202e-07
1300,0.0738880405797392,1.5031106428909589,0.0009987241802924,0.0029621311938163,11.00646463345132,Rich Tea,3.2574468718722585e-07
1308,0.0723921679489572,1.4841680468131684,0.0010040166098062,0.0048791449118796,15.87610972365382,Hobnob,4.904435805360157e-07
1314,0.0806290952940943,1.4214041313451884,0.0010047686208175,0.0060187174668017,27.056244769847527,Rich Tea,2.2326292456262318e-07
1320,0.0679341900957561,1.5350358405358155,0.0009993691067947,0.0045556850561797,19.245474855947137,Digestive,8.991764452549078e-07
1321,0.0655646669084998,1.4514205610562492,0.0010108252242179,0.0043440905335114,14.700015787476362,Rich Tea,3.395675064001492e-07
1325,0.0637008665983818,1.5690148885953503,0.0009890319414329,0.0004827968726831,11.78884833419468,Hobnob,3.476707540402633e-07
1338,0.08877895995386,1.5647324151432775,0.001005728984568,0.0016314727135255,18.067934751137656,Hobnob,5.719191059786277e-07
1341,0.0798617937801912,1.4747268895231402,0.0010100947437504,0.005754010153221,14.47095526807409,Hobnob,5.85797033734238e-07
1355,0.0610638936379635,1.567538014748385,0.0009751943829616,0.001324179310067,20.412868267371003,Digestive,8.377600550655276e-07
1357,0.085440193882569,1.511240520132287,0.0009873260057184,0.0050050117939205,13.922757244448364,Digestive,7.047711537942716e-07
1379,0.0630086404953396,1.4596406634294543,0.0009919876526609,0.0047048707056859,13.214854784251605,Hobnob,4.758652020424237e-07
1383,0.0776602117807127,1.2125387257673033,0.0009955464202177,0.0136259691762952,27.98947164675908,Hobnob,4.658311863626776e-07
1384,0.0776989452848891,1.4818467436298275,0.0009889640397853,0.0060781631647395,21.9675309467532,Hobnob,4.75189336162291e-07
1387,0.0560113436475261,1.4467292281095276,0.0010090425298354,0.0053159849624544,23.6091812174253,Rich Tea,3.451761896741599e-07
1388,0.079515053328848,1.4675817103100148,0.0009972654492529,0.0047871394069567,21.42048522428467,Rich Tea,2.617512601823055e-07
1403,0.0434284029462341,1.5498660342295634,0.0010026560138343,0.0018744585336829,22.91878172144373,Rich Tea,3.449372047151592e-07
1407,0.0785066980363655,1.3443275001313666,0.0009922423852717,0.0099429946497926,23.192717622716664,Hobnob,4.711030722341802e-07
1410,0.0831006036293563,1.3087677297530682,0.0010032014934308,0.0116816700830272,14.646128334267807,Digestive,8.872445302211088e-07
1411,0.0779725613615636,1.563578669205156,0.0010054294869538,0.0014206105850474,21.09275468970185,Rich Tea,3.461879136147449e-07
1420,0.0564895252740762,1.4449075721913285,0.0009904363877028,0.0033921798214358,10.201923392062785,Rich Tea,3.195505988613792e-07
1421,0.073536797510115,1.486036571053172,0.0010111750305813,0.007634244052659,22.90801132479059,Digestive,8.513776266648351e-07
1422,0.0645297066461533,1.324886112280328,0.001003560551202,0.0064685096851518,10.13106299344427,Hobnob,5.430034326695e-07
1427,0.0640930200143271,1.371805438335053,0.0010015844469189,0.0107069056826165,23.35429448939929,Digestive,7.973967430314282e-07
1439,0.0749619417818156,1.5686991352025337,0.0009928347137931,0.0005909720160891,17.927876089469464,Rich Tea,2.487261719127694e-07
1440,0.0714924821746248,1.4847641245147578,0.000988992644345,0.0038438148573398,10.520451161723084,Hobnob,4.426962967391943e-07
1447,0.0727881610235783,1.5404552350949974,0.0010147116409611,0.0032197241474328,24.541244486603983,Hobnob,3.867609720335327e-07
1450,0.0657300958088931,1.4234421080878847,0.000992296710729,0.0057579265455795,20.7296394537656,Rich Tea,3.189256214353346e-07
1455,0.0767985747066396,1.5225636870769712,0.000993893658202,0.0032205238737603,19.11346126346687,Rich Tea,2.899705574871697e-07
1458,0.0684311050707268,1.4430300485269072,0.0010019402362455,0.0096696386349444,27.398255116462398,Digestive,7.790934811044648e-07
1460,0.0759086915317071,1.4907761711608556,0.0009880324666116,0.0060092289122336,23.733081573714884,Hobnob,4.835713847035963e-07
1462,0.0673981187683754,1.5554878206850076,0.0009867843462675,0.0019355891831492,22.13843553864475,Rich Tea,3.189716454501183e-07
1469,0.0727129709385568,1.4472415276646429,0.0009983374120538,0.0053667246821592,16.950906527272274,Rich Tea,3.758735218910986e-07
1476,0.0549751701667288,1.563318819381312,0.0010104906829446,0.0014327527071726,24.834171820128876,Hobnob,4.100691624192738e-07
1477,0.0555246250672024,1.3586091394386162,0.0010030870865245,0.0071174116859909,10.700446553092853,Digestive,8.141808533924276e-07
